path	balinese	english	indonesian
clips/K-20260130170029-Kema.wav	Tamu-tamu ane teke kemu dadi meli poto-poto ane pameran ditu. Nyenin potone suba payu, pipisne lakar kedum dadi dadua.	All visitors who come to the orphanage are allowed to purchase the pictures at the exhibition. After that, the money from the sale will be divided in half.	Tamu-tamu yang datang ke sana dipersilakan membeli foto-foto yang dipamerkan di sana. Jika fotonya sudah laku, uangnya akan dibagi dua.
clips/K-20260130170031-Kenehne.wav	Sedih kenehné Luh Ayu Manik krana blabar agung nguwugang kreteg.	Luh Ayu Manik was sad when she heard of the bridge having been washed away by the floods.	Luh Ayu Manik merasa sedih ketika mengetahui ada banjir yang sampai menghancurkan jembatan.L
clips/K-20260130170034-Kenkenang.wav	Kenkenang men asil panene sing nyandang tuun.	That is the reason why the harvest is declining.	Bagaimana tidak hasil panen jadi menurun.
clips/K-20260130170036-Kenten.wav	Ngelodang lurus.. Sampun kenten, wenten tikungan..e..ke kanan.	Go south… after that, there the road will turn to… err… right	Ke selatan lurus.. Sudah begitu, ada tikungan..e..ke kanan.
clips/K-20260130170039-Kerep.wav	Puntag-pantig ia ngalih gae di kapal pesiar, payu telahne di tajen. Buka saune kerep, dungkine langah.	He worked hard at the yacht only to waste everything in cockfight. Like using a fine fish net and a fish container with big openings.	Membanting tulang ia mencari kerja di kapal pesiar, jadi habisnya di arena sabung ayam. Seperti jala ikannya rapat, anyaman keranjang ikannya jarang-jarang.
clips/K-20260130170042-Kerugan.wav	Luh Putu Suastini ngejer ningehang kerugan krébéké.	Luh Putu Suastini shivered with fear on hearing the thunder.	Luh Putu Suastini gemetar mendengar gemuruh itu.
clips/K-20260130170044-Kesiab-kesiab.wav	Inget tiang teken keadaane sampun.. sampun liwat nika. Inget tiang…dugas nika. Inget tiang,..biin kesiab-kesiab bayune kenten. Luung keneh tiang, kenten…jeg gedugdag-gedugdag kenten ulu atine.	I still remember what happened back then. I remember... that time. I remember... it startled me from time to time. It is still clear in my head, it does.... it makes my heart race.	Saya masih ingat dengan kejadian yang sudah lewat itu. Ingat saya…waktu itu. Ingat saya, ..kembali sebentar-sebentar terkejut rasanya begitu. Baik-baik saja perasaan saya, begitu…pokoknya berdebar-debar jantung ini.
clips/K-20260130170048-Kesul-kesul.wav	Kacrita sedek purnama suba sanja, Men Balu enu kone di tengah alase kesul-kesul di bête ngalih paku.	As the story goes, in the afternoon preceding a full moon, they say that Men Balu is still in the middle of the forest bobbing up and down in the bushes looking for edible fern.	Diceritakan saat sore sewaktu bulan purnama, Men Balu konon masih di tengah hutan menyuruk-nyuruk di semak-semak mencari pakis.
clips/K-20260130170051-Kesumba.wav	Mémé meli kesumba mawarna barak.	Mothers buy red coloring.	Ibu membeli pewarna berwarna merah.
clips/K-20260130170054-Kewanten.wav	Tiang ten numbas, kewanten newek tiang ngaryanin niki.	I didn’t buy it, instead I made it myself.	Saya tidak beli, tapi saya sendiri yang membuatnya.
clips/K-20260130170059-Kidik.wav	Di jembatan, munggah buin kidik ampun…ampun manggihin, Pak	At the bridge, go up again a little until you will see...	Di jembatan, naik lagi sedikit sudah…sudah, Pak, lihat
clips/K-20260130170103-Kija.wav	Ten, anak mudah nganggén taksi. Ayu lakar kija mangkin?	No, it's cheap taking a taxi. Where are you going now (Lit. Where is Ayu going now)?	Tidak, murah kok pakai taksi. Ayu hendak ke mana sekarang?
clips/K-20260130170105-Kija.wav	Yen uli driki, jalane kal ke Susut, kija ambahin?	If from here, you want to go to Susut, how would you go?	Kalau dari sini, jalan mau ke Susut, lewat mana?
clips/K-20260130170109-Klakat.wav	Napi manten gegaene sawai-wai, Bu? Tiang sehari-harine ngae klakat.	What are the daily work, ma'am? I daily make klakat.	Apa saja pekerjaannya sehari-hari, Bu? Saya sehari-harinnya membuat klakat.
clips/K-20260130170115-Klian suka duka.wav	Klian suka duka ngemargiang tirta majeng krama banjare sami.	The leader of social organitation gives holy water to all of members	Pemimpin adat memberikan tirta (air suci) kepada anggota dusun semuanya
clips/K-20260130170117-Kolong.wav	Bukuné bakatanga di kolong mejané.	He found the book under the table.	Buku itu ditemukannya di bawah meja.
clips/K-20260130170120-Korek-korek.wav	Cacimpedan: apa korek-korek ngejohang? Nak nyampat.	-	"Teka-teki: apa yang bunyinya ""srek srek srek"" menjauh? Orang menyapu"
clips/K-20260130170122-Kudiang.wav	Lakar kudiang basane ento makejang? Goreng?	What will you do with all of those ingredients? Do you fry them?	Hendak diapakan semua bumbu tersebut? Digoreng?
clips/K-20260130170132-Kusamba.wav	Tiang melali ka pasih kusamba tekén Madé.	I walked to Kusamba beach with Made.	Saya jalan-jalan ke pantai Kusamba dengan Made
clips/K-20260130170134-Kuud.wav	"Mencret : Yeh Kuud anggen ubad sakit basang mencret. Duang gelas yeh kuud; a gelas yeh anget. Gula batu; uyah abedik. Campur bahane makesami; aduk rata. Dados minum pangelemengin."	Diarrhea: The water from a young coconut can be used as a treatment for diarrhea. Mix two glasses of the water from a young coconut with one glass of warm water, some palm sugar and a little salt. Mix well. The mixture can be taken as often as possible.	Diare: Air kelapa muda bisa digunakan sebagai obat diare. Campurkanlah dua gelas air kelapa muda dengan segelas air hangat, gula batu dan sedikit garam. Kemudian aduk sampai rata. Bisa diminum sesering mungkin.
clips/L-20260130165102-Laad.wav	Punika sareng ngwantu ngolah malih laad-laad kertase sane mawit saking majalah, koran, lan buku-bukune.	That can help recycle the wastes from magazine, newspaper, and books.	Itu membantu mengolah kembali kertas-kertas bekas yang berasal dari majalah, koran, dan buku-buku.
clips/L-20260130165105-Lablab.wav	Kenken carane ngae? Kene. Taluh siape lablab malu nganti lebeng.	How do you make it? Like this. Boil the eggs until they are well done.	Bagaimana cara membuatnya? Begini. Telur ayam direbus dulu sampai matang.
clips/L-20260130165108-Lacur.wav	Ia lacur tusing ngelah apa.	He is very poor. He doesn't own anything at all.	Ia (sangat) miskin tidak punya apa-apa.
clips/L-20260130165111-Lakar.wav	Nggih, yakti, benjang tiang lakar nangkil mrika. Mawinan mangkin tiang numbas woh-wohan anggen lakar banten.	Yes, true, tomorrow I plan to go there. That’s why I am going to purchase various fruits to be used for the offerings.	Ya, betul, besok saya hendak datang ke sana. Itulah sebabnya saya sekarang membeli buah-buahan untuk bahan sesajen.
clips/L-20260130165114-Laksana.wav	Ulian laksana I Komang Baglure ane demen mamunyah tur ngae rusuh di desa anak, buka onyang krama desa tongosne ngoyong kasengguh demen ngrusuh. Buka anak satak, makasatak matlusuk.	Because of I Komang Baglur's habits who always gets drunk and creates chaos in the villages of others, the whole villagers where he lived was marked as trouble makers. Just like there are two hundred people, all of them lead by the nose.	Karena perbuatan I Komang Baglur yang suka mabuk dan membuat rusuh di desa orang lain, demikianlah seluruh warga desa tempatnya tinggal dikira suka berbuat rusuh. Seperti orang berjumlah dua ratus, kedua ratusnya bercocok hidung.
clips/L-20260130165117-Lalah.wav	Adane dogen sambel matah! Yaning ‘sing lalah, tusing jaan rasane.	That’s why it’s called raw chili sauce. If it’s not spicy, then it’s not good.	Namanya saja sambal matah! Kalau tidak pedas, tidak enak rasanya.
clips/L-20260130165120-Lali.wav	Sampunang lali, pamargine puniki taler banget mapikenoh sajeroning nglestariang palemahane mangda asri.	Don’t forget, this way are also really helpful on our way to save the environment.	Jangan lupa, penerapannya juga sangat berguna sebab melestarikan lingkungan agar asri.
clips/L-20260130165123-Lalintah.wav	Iraga pinaka pemimpin patut setata ngilangang pikobet para wargane, sawireh makejang carike misi lelintah.	As a leader, we should alleviate the problems of our people, for each paddy field has its own leech (meaning that everyone has problems).	Kita sebagai pemimpin sepatutnya selalu menghilangkan kesulitan para warga, karena semua sawah ada lintahnya.
clips/L-20260130165129-Lambon.wav	Bapan tiange demen gati naar jukut don sela kutuh anggon daaran nasi.	-	Ayah saya suka sekali makan sayur daun singkong sebagai lauknya nasi.
clips/L-20260130165132-Lan.wav	Suud ujian tengah seméster, Luh Ayu Manik lan timpal-timpalné kémah di panepi siring.	When the midterm exam is over, Luh Ayu Manik and her friends camp on the beach.	Ketika ujian tengah semester selesai, Luh Ayu Manik bersama teman-temannya kemah di pantai.
clips/L-20260130165136-Langit.wav	Langite gulem, sinah lakar ujan bales.	The sky is cloudy, it must be raining heavily.	Langit mendung, pasti akan hujan lebat.
clips/L-20260130165140-Langite.wav	Krébék kerug tan pegatan makuwug ring langité.	Continuous thunder and lightning resounded throughout the sky.	Petir dan guruh tidak henti-hentinya bergema di langit.
clips/L-20260130165143-Lantas.wav	Saking irika lantas turun temurun warih idane nyentanayang ring pakarangan tiange.	Since then, generation after generation, he continued his legacy in my hometown.	Sejak saat itu secara turun temurun keturunan beliau berumah tangga di lingkungan rumah keluarga saya.
clips/L-20260130165146-Lapangan.wav	Wenten lapangan tenis kakalih lan tenis meja, taler segara sane becik pemandangane.	There are two tennis courts and table tennis, and our exceptional view of the beach.	Ada dua lapangan tenis dan tenis meja, juga pantai yang indah pemandangannya.
clips/L-20260130165148-Lawar.wav	Ada masih ajengan Indonesia, nggih? Wenten nika, ajengan sane madaging lawar, sate lilit mabasa Bali.	Is there Indonesian cuisine as well? Yes of course, dishes with lawar and satay lilit with Balinese sauce.	Ada juga masakan Indonesia, ya? Ada, masakan yang berisi lawar, sate lilit bumbu Bali.
clips/L-20260130165151-Leak Pokpokan.wav	Wenten makudang-kudang soroh léak, silih sinunggilnyané inggih punika léak pokpokan.	There are several types of leak, one of it is called 'leak pokpokan'.	Ada beberapa jenis leak, salah satunya adalah ‘leak pokpokan’.
clips/L-20260130165154-Ledang.wav	Tiang ngaturang suksma riantukan Bapak sampun ledang marerepan ring The Laguna Resort and Spa Bali.	Thank you for choosing to stay at The Laguna Resort and Spa, Bali.	Saya ucapkan terima kasih karena Bapak berkenan menginap di The Laguna Resort and Spa Bali.
clips/L-20260130165205-Leluune.wav	Punyan-punyananné ento makalukan ajak leluuné.	The logs had piled up with rubbish.	Pepohonan itu berserakan dengan sampah-sampah lainnya.
clips/L-20260130165209-Lemet.wav	Uli cenik Ida Sang Panca Pandawa suba sangsaraina teken watek korawane. Kanti marabian ring Dewi Drupadi nu masih ada keneh Duryadanane lakar marikosa. Sakewala, dugas perang Bratayudhane Sang Panca Pandawa menang. Tuah saja, tusing ada lemete lung.	Since they were very young, Panca Pandawa had been tormented by The Korawas. Until they married Princess Drupadi, Duryadana still had an intention to rape her. But at the end, on Bratayudha war, Panca Pandawa got the victory. It is true that a limber object is unbreakable.	Sedari kecil sang Panca Pandawa sudah dibuat sengsara oleh golongan Korawa. Hingga beristrikan Dewi Drupadi masih juga ada niat Duryodana akan memperkosa. Akan tetapi, saat Bharatayudha sang Panca Pandawa menang. Memang benar, tidak ada lemas itu patah.
clips/L-20260130165212-Len.wav	Ragane punang kenten: ipidan ragane ajak tiang, mara tiang ngelah pis. Mangkin tiang ten ngelah pis liu, ragane ajak anak len. Nike madan ragane nyangut!	"You should not act like that; first you came with me when I had more money. Now I do not have money anymore, you go with somebody else. It means you are acting like Sangut (a minion)."	Anda jangan begitu: Dulu Anda baru bersama saya saat saya punya uang banyak. Sekarang saya tidak punya banyak uang, Anda bersama orang lain. Itu namanya Anda bersifat seperti Sangut!
clips/L-20260130165215-Lengen.wav	Utamane gerakan otot lengen, weteng, cokor lan paha. Napi mawinan sapunika?	Especially the arms, stomach, feet and thighs. Why?	Terutama gerakan otot lengan, perut, kaki dan paha. Apa sebabnya begitu?
clips/L-20260130165218-Lian.wav	Dados lian indik gaya lukisan ragane? Nggih, ragane wantah madue cara nglukis sane lian.	Why is his style different? Yes, he had different way of painting.	Kok bisa berbeda gaya lukisannya beliau? Iya, hanya beliau yang memiliki cara lukis yang berbeda.
clips/L-20260130165222-Liang.wav	"Liang kenehne Pan Kocong maan undangan ka umah Pan Gede Dana, sawireh Pan Gede Dana mula kasub aji kasugihan. Sakewala, cara kedis perite malali ka punyan bingine; payu maan ngetis nanging basangne puyung. Kanti peteng ia tusing maan yeh ning."	"Pan Kocong was really excited when he got an invitation to Pan Gede Dana's house because Pan Gede Dana is well known for his prosperity. Alas, just like a sparrow in a banyan tree; it can stay in a shady tree but it's tummy is empty. Until night he did not get even any water to drink."	"Senang hatinya Pak Kocong mendapat undangan ke rumah Pak Gede Dana, karena Pak Gede Dana memang terkenal dengan kekayaannya. Akan tetapi, seperti burung pipit bermain ke pohon beringin; jadinya dapat berteduh tapi perutnya kosong. Sampai malam ia tidak mendapat air bening."
clips/L-20260130165225-Lidah buaya.wav	dian: aduh... nak engken ne gek ? dian: kanin lumbas aryadi : oh... yening kanin lumbas ubadin antuk Lidah Buaya, caran ipun : umbah lan gediang duinne laut punika getep dados lima ngantos nemnem tebih wusan punika tebuk nganti dekdek laut tempel ring awak utawi kulit sane kanin lumbas. arysuksma	-	-
clips/L-20260130165228-Limang atus.wav	-	"The next is five hundred rupiah. Alright, five hundred rupiah in Balinese is ""limang atus rupiah"". ""Limang atus"" is five hundred. And, rupiah, well, it's still called as that."	Selanjutnya adalah lima ratus rupiah, ya. Nah, lima ratus rupiah ini bahasa Balinya adalah limang atus rupiah. Limang atus itu artinya lima ratus. Terus, rupiah, ya, biasa (tetap rupiah-red).
clips/L-20260130165231-Limang tali.wav	-	"Next is five thousand rupiah. Right, five thousand rupiah is ""limang tali rupiah"" in Balinese. Now, ""limang tali"" means ""five thousand, right. ""Limang tali"", five thousand. ""Tali"" means ""thousand"". And ""rupiah"" is, err, ""rupiah"". ""Limang tali rupiah."	Selanjutnya adalah lima ribu rupiah. Nah, lima ribu rupiah ini bahasa Balinya adalah limang tali rupiah. Nah, limang tali itu artinya lima ribu, ya. Limang tali, lima ribu. Tali ini artinya ribu. Terus rupiah, ya, rupiah. Limang tali rupiah.
